id	theme	file	title	tags	cpts	params
ground1	20_tierras_alimentacion	sch/20_tierras_alimentacion/ground1.sch	Ground1	cpt:r, cpt:w, curricular:tcii, tierra	r,w	down,ground,sground,up
grounddown1	20_tierras_alimentacion	sch/20_tierras_alimentacion/grounddown1.sch	Grounddown1	cpt:r, cpt:w, curricular:tcii, tierra	r,w	down,ground
groundloop1	20_tierras_alimentacion	sch/20_tierras_alimentacion/groundloop1.sch	Groundloop1	cpt:i, cpt:r, cpt:v, cpt:w, curricular:tcii, tierra	i,r,v,w	down,right
groundloop1-break	20_tierras_alimentacion	sch/20_tierras_alimentacion/groundloop1-break.sch	Groundloop1 break	cpt:r, cpt:v, cpt:w, curricular:tcii, tierra	r,v,w	down,right
grounds	20_tierras_alimentacion	sch/20_tierras_alimentacion/grounds.sch	Tipos de tierra	cpt:a, cpt:w, curricular:tcii, etiqueta, pines, tierra, visibilidad-nodos	a,w	0V,anchor,cground,down,draw_nodes,ground,l,label_nodes,nground,pground,rground,right,sground
grounds2	20_tierras_alimentacion	sch/20_tierras_alimentacion/grounds2.sch	Grounds2	cpt:a, cpt:w, curricular:tcii, etiqueta, pines, tierra, visibilidad-nodos	a,w	anchor,down,draw_nodes,eground,eground2,l,label_nodes,right,tground,tlground
implicit1	20_tierras_alimentacion	sch/20_tierras_alimentacion/implicit1.sch	Implicit1	alimentacion, cpt:r, curricular:tcii, tierra	r	vdd,vss
implicit2	20_tierras_alimentacion	sch/20_tierras_alimentacion/implicit2.sch	Implicit2	alimentacion, cpt:r, curricular:tcii, etiqueta, tierra	r	down,l,right,sground,vdd,vss
implicit3	20_tierras_alimentacion	sch/20_tierras_alimentacion/implicit3.sch	Implicit3	alimentacion, cpt:m, cpt:r, cpt:w, curricular:tcii, etiqueta-nodo, kind, kind:nfet, tierra	m,r,w	.p.l,.p.vdd,.s.l,.s.vss,down,kind,right
implicit-star	20_tierras_alimentacion	sch/20_tierras_alimentacion/implicit_star.sch	Implicit star	cpt:w, curricular:tcii, etiqueta, rotacion, tierra, visibilidad-nodos	w	draw_nodes,implicit,l,label_nodes,right,rotate
implicit-wire1	20_tierras_alimentacion	sch/20_tierras_alimentacion/implicit_wire1.sch	Implicit wire1	cpt:v, cpt:w, curricular:tcii, etiqueta, tierra, visibilidad-nodos	v,w	down,draw_nodes,implicit,l,right,size,up
supplies	20_tierras_alimentacion	sch/20_tierras_alimentacion/supplies.sch	Rieles de alimentación	alimentacion, cpt:r, curricular:tcii, tierra	r	.n.vee,.p.vcc,right
annotate1	21_etiquetas	sch/21_etiquetas/annotate1.sch	Annotate1	cpt:a, cpt:r, curricular:tcii, etiqueta, pines, visibilidad-nodos	a,r	anchor,l,label_nodes,right
annotate2	21_etiquetas	sch/21_etiquetas/annotate2.sch	Annotate2	cpt:a, cpt:shape, curricular:tcii, etiqueta, pines, visibilidad-nodos	a,shape	anchor,l,label_nodes,yoffset
arrows	21_etiquetas	sch/21_etiquetas/arrows.sch	Arrows	cpt:w, curricular:tcii, etiqueta, grilla, layout, visibilidad-nodos	w	draw_nodes,endarrow,help_lines,right,startarrow
arrows2	21_etiquetas	sch/21_etiquetas/arrows2.sch	Arrows2	cpt:w, curricular:tcii, etiqueta, layout, pad-senal	w	arrow,bus,down,endarrow,left,right,startarrow,up
attr1	21_etiquetas	sch/21_etiquetas/attr1.sch	Attr1	cpt:r, curricular:tcii, estilo, etiqueta	r	color,right
circuit	21_etiquetas	sch/21_etiquetas/circuit.sch	Circuit	cpt:r, cpt:v, cpt:w, curricular:tcii, etiqueta	r,v,w	down,right
circuit1	21_etiquetas	sch/21_etiquetas/circuit1.sch	Circuit1	cpt:r, cpt:v, cpt:w, curricular:tcii, etiqueta, visibilidad-nodos	r,v,w	down,draw_nodes,label_nodes,right
colors1	21_etiquetas	sch/21_etiquetas/colors1.sch	Colors1	cpt:o, cpt:shape, curricular:tcii, estilo, etiqueta	o,shape	down,fill,l,right
current-labels1	21_etiquetas	sch/21_etiquetas/current_labels1.sch	Etiquetas de corriente (todas las variantes)	cpt:r, curricular:tcii, etiqueta, etiqueta-i, visibilidad-nodos	r	draw_nodes,i,i<^,i<_,i>^,i>_,i^<,i^>,i_<,i_>,l,label_nodes,right
current-labels2	21_etiquetas	sch/21_etiquetas/current_labels2.sch	Current labels2	cpt:r, curricular:tcii, etiqueta, etiqueta-i, visibilidad-nodos	r	draw_nodes,i,i<^,i<_,i>^,i>_,i^<,i^>,i_<,i_>,l,label_nodes,left
currents	21_etiquetas	sch/21_etiquetas/currents.sch	Currents	cpt:r, cpt:w, curricular:tcii, etiqueta, etiqueta-i	r,w	down,i,i<,i<^,i<_,i^,i_,right
demo1	21_etiquetas	sch/21_etiquetas/demo1.sch	Demo1	cpt:c, cpt:r, cpt:v, cpt:w, curricular:tcii, etiqueta, geometria-global	c,r,v,w	down,node_spacing,right
fliplr1	21_etiquetas	sch/21_etiquetas/fliplr1.sch	Fliplr1	cpt:o, cpt:u, curricular:tcii, espejo, etiqueta	o,u	fliplr,left,right
flow-labels1	21_etiquetas	sch/21_etiquetas/flow_labels1.sch	Etiquetas de flujo	cpt:r, curricular:tcii, etiqueta, etiqueta-f, visibilidad-nodos	r	draw_nodes,f,f<^,f<_,f>^,f>_,f^<,f^>,f_<,f_>,l,label_nodes,right
label-aligned	21_etiquetas	sch/21_etiquetas/label_aligned.sch	Label aligned	cpt:r, curricular:tcii, etiqueta, etiquetas-globales	r	label_style,right
label-flip	21_etiquetas	sch/21_etiquetas/label_flip.sch	Label flip	cpt:r, curricular:tcii, etiqueta, etiquetas-globales	r	label_flip,right
label-name	21_etiquetas	sch/21_etiquetas/label_name.sch	Label name	cpt:r, curricular:tcii, etiqueta, etiquetas-globales	r	label_style,right
label-split	21_etiquetas	sch/21_etiquetas/label_split.sch	Label split	cpt:r, curricular:tcii, etiqueta, etiquetas-globales	r	label_style,right
label-stacked	21_etiquetas	sch/21_etiquetas/label_stacked.sch	Label stacked	cpt:r, curricular:tcii, etiqueta, etiquetas-globales	r	label_style,right
label-value	21_etiquetas	sch/21_etiquetas/label_value.sch	Label value	cpt:r, curricular:tcii, etiqueta, etiquetas-globales	r	label_style,right
label-value-style	21_etiquetas	sch/21_etiquetas/label_value_style.sch	Label value style	anotacion, cpt:r, cpt:w, curricular:tcii, etiqueta, etiquetas-globales, visibilidad-nodos	r,w	a,down,draw_nodes,label_nodes,label_style,label_value_style,right
labels1	21_etiquetas	sch/21_etiquetas/labels1.sch	Labels1	cpt:r, curricular:tcii, etiqueta, visibilidad-nodos	r	draw_nodes,l,l^,l_,label_nodes,right
labels-loop	21_etiquetas	sch/21_etiquetas/labels_loop.sch	Labels loop	cpt:r, curricular:tcii, etiqueta, etiqueta-v, geometria-global, visibilidad-nodos	r	down,draw_nodes,label_nodes,left,node_spacing,right,up,v
labels-loop-flip	21_etiquetas	sch/21_etiquetas/labels_loop_flip.sch	Labels loop flip	cpt:r, curricular:tcii, etiqueta, etiqueta-v, etiquetas-globales, geometria-global, visibilidad-nodos	r	down,draw_nodes,label_flip,label_nodes,left,node_spacing,right,up,v
rlabels	21_etiquetas	sch/21_etiquetas/Rlabels.sch	Rlabels	anotacion, cpt:r, curricular:tcii, etiqueta, geometria-global, visibilidad-nodos	r	a,a_,draw_nodes,l^,label_nodes,node_spacing
steppedwire0	21_etiquetas	sch/21_etiquetas/steppedwire0.sch	Steppedwire0	cpt:o, cpt:w, curricular:tcii, etiqueta, layout, rotacion	o,w	free,right,rotate,steps
steppedwire1	21_etiquetas	sch/21_etiquetas/steppedwire1.sch	Steppedwire1	cpt:o, cpt:w, curricular:tcii, etiqueta, layout, rotacion	o,w	free,right,rotate,steps
steppedwire2	21_etiquetas	sch/21_etiquetas/steppedwire2.sch	Steppedwire2	cpt:o, cpt:w, curricular:tcii, etiqueta, layout, rotacion	o,w	free,right,rotate,steps
steppedwire4	21_etiquetas	sch/21_etiquetas/steppedwire4.sch	Steppedwire4	cpt:o, cpt:w, curricular:tcii, etiqueta, layout, rotacion	o,w	free,right,rotate,steps
voltage-labels1	21_etiquetas	sch/21_etiquetas/voltage_labels1.sch	Etiquetas de tensión	cpt:r, curricular:tcii, etiqueta, etiqueta-v, visibilidad-nodos	r	draw_nodes,l,label_nodes,right,v,v^,v_
voltage-labels2	21_etiquetas	sch/21_etiquetas/voltage_labels2.sch	Voltage labels2	cpt:r, curricular:tcii, etiqueta, etiqueta-v, visibilidad-nodos	r	bipole voltage style,draw_nodes,label_nodes,right,v
voltage-labels3	21_etiquetas	sch/21_etiquetas/voltage_labels3.sch	Voltage labels3	cpt:r, curricular:tcii, etiqueta, etiqueta-v, visibilidad-nodos	r	bipole voltage style,draw_nodes,label_nodes,right,v
wirestyles	21_etiquetas	sch/21_etiquetas/wirestyles.sch	Wirestyles	cpt:w, curricular:tcii, estilo, etiqueta, grilla	w	dashed,dotted,help_lines,line width,right,thick,ultra thick
circles	22_intro	sch/22_intro/circles.sch	Circles	cpt:o, cpt:shape, curricular:tcii, estilo, intro, rotacion	o,shape	fill,fill opacity,right,rotate,size
fit1	22_intro	sch/22_intro/fit1.sch	Fit1	cpt:c, cpt:r, cpt:sw, cpt:w, curricular:tcii, etiqueta, etiquetas-globales, intro, raw-tikz, visibilidad-nodos	c,r,sw,w	down,draw_nodes,l,label_ids,label_nodes,right
fit2	22_intro	sch/22_intro/fit2.sch	Fit2	cpt:c, cpt:r, cpt:w, curricular:tcii, etiquetas-globales, intro, raw-tikz, visibilidad-nodos	c,r,w	down,draw_nodes,label_ids,label_nodes,right
fit3	22_intro	sch/22_intro/fit3.sch	Fit3	cpt:a, cpt:c, cpt:l, cpt:r, cpt:u, cpt:v, cpt:w, curricular:tcii, estilo, etiqueta, etiquetas-globales, intro, kind, kind:electrolytic, pines, raw-tikz, visibilidad-nodos	a,c,l,r,u,v,w	color,down,draw_nodes,kind,l,label_ids,label_nodes,label_values,pinlabels,right,up
image1	22_intro	sch/22_intro/image1.sch	Image1	cpt:shape, curricular:tcii, imagen, intro	shape	image,right
image2	22_intro	sch/22_intro/image2.sch	Image2	cpt:shape, curricular:tcii, imagen, intro	shape	image,right
include1	22_intro	sch/22_intro/include1.sch	Include1	cpt:w, curricular:tcii, intro	w	right
include2	22_intro	sch/22_intro/include2.sch	Include2	cpt:w, curricular:tcii, intro, visibilidad-nodos	w	draw_nodes,right
nodes1	22_intro	sch/22_intro/nodes1.sch	Nodes1	cpt:r, curricular:tcii, estilo, etiqueta-nodo, intro, tierra	r	.+.fill,.+.implicit,.+.l,.-.fill,.-.implicit,.-.l,down
pindefs1	22_intro	sch/22_intro/pindefs1.sch	Pindefs1	cpt:u, curricular:tcii, intro, pines	u	pindefs,pinlabels,pinnames,pinnodes,right
qnpright	22_intro	sch/22_intro/Qnpright.sch	Qnpright	cpt:q, curricular:tcii, intro	q	right
rv1	22_intro	sch/22_intro/RV1.sch	RV1	cpt:rv, curricular:tcii, intro, visibilidad-nodos	rv	label_nodes,right
rv2	22_intro	sch/22_intro/RV2.sch	RV2	cpt:r, curricular:tcii, intro, kind	r	variable
schematic	22_intro	sch/22_intro/schematic.sch	Schematic	cpt:c, cpt:r, cpt:v, cpt:w, curricular:tcii, etiqueta-i, etiqueta-v, etiquetas-globales, intro, visibilidad-nodos	c,r,v,w	down,draw_nodes,i,label_ids,label_nodes,right,v
schematic2	22_intro	sch/22_intro/schematic2.sch	Schematic2	cpt:c, cpt:r, cpt:v, curricular:tcii, etiquetas-globales, intro, tierra, visibilidad-nodos	c,r,v	autoground,down,draw_nodes,label_ids,right
test1	22_intro	sch/22_intro/test1.sch	Test1	cpt:w, curricular:tcii, etiqueta-i, intro	w	i
tfup	22_intro	sch/22_intro/TFup.sch	TFup	cpt:tf, curricular:tcii, intro	tf	up
tofix1	22_intro	sch/22_intro/tofix1.sch	Tofix1	cpt:c, cpt:r, cpt:w, curricular:tcii, etiquetas-globales, intro, visibilidad-nodos	c,r,w	down,draw_nodes,label_ids,label_nodes,right,up
transforms	22_intro	sch/22_intro/transforms.sch	Transforms	cpt:shape, cpt:w, curricular:tcii, estilo, etiqueta, etiquetas-globales, forma, intro, layout, visibilidad-nodos	shape,w	aspect,color,dashed,down,draw,draw_nodes,endarrow,l,label_ids,label_nodes,right,startarrow
tricky1	22_intro	sch/22_intro/tricky1.sch	Tricky1	cpt:c, cpt:r, cpt:w, curricular:tcii, etiquetas-globales, intro, visibilidad-nodos	c,r,w	down,draw_nodes,label_ids,label_nodes,right,up
uamp	22_intro	sch/22_intro/Uamp.sch	Uamp	cpt:u, curricular:tcii, etiqueta, grilla, intro, pines	u	help_lines,l,pinnames,pinnodes,right
vacsup2	22_intro	sch/22_intro/Vacsup2.sch	Vacsup2	cpt:c, cpt:v, cpt:w, curricular:tcii, intro	c,v,w	down,right
vrc1	22_intro	sch/22_intro/VRC1.sch	VRC1	cpt:c, cpt:r, cpt:v, cpt:w, curricular:tcii, intro	c,r,v,w	down,right
vrc1step	22_intro	sch/22_intro/VRC1step.sch	VRC1step	cpt:c, cpt:r, cpt:v, cpt:w, curricular:tcii, intro	c,r,v,w	down,right
vrc2	22_intro	sch/22_intro/VRC2.sch	VRC2	cpt:c, cpt:p, cpt:r, cpt:w, curricular:tcii, etiqueta-v, intro	c,p,r,w	down,right,v^,v_
vrr1	22_intro	sch/22_intro/VRR1.sch	VRR1	cpt:r, cpt:v, cpt:w, curricular:tcii, intro	r,v,w	down,right
vsup3	22_intro	sch/22_intro/Vsup3.sch	Vsup3	cpt:r, cpt:v, cpt:w, curricular:tcii, intro	r,v,w	down,left,right
klm2	23_otros	sch/23_otros/KLM2.sch	KLM2	control, cpt:c, cpt:cable, cpt:p, cpt:tf, cpt:w, cpt:z, etiqueta, etiqueta-i, etiqueta-v, etiquetas-globales, kind, kind:coax, varios, visibilidad-nodos	c,cable,p,tf,w,z	down,draw_nodes,i,i<,i>^,ignore,kind,l,label_ids,label_nodes,right,v^,v_
klm3	23_otros	sch/23_otros/KLM3.sch	KLM3	control, cpt:c, cpt:p, cpt:tf, cpt:tl, cpt:w, cpt:z, estilo, etiqueta-i, etiqueta-v, etiquetas-globales, varios, visibilidad-nodos	c,p,tf,tl,w,z	dashed,down,draw_nodes,i>^,ignore,label_ids,label_nodes,right,v^,v_
test1	23_otros	sch/23_otros/test1.sch	Test1	cpt:c, cpt:l, cpt:r, cpt:v, cpt:w, varios	c,l,r,v,w	down,right
test2	23_otros	sch/23_otros/test2.sch	Test2	cpt:c, cpt:l, cpt:r, cpt:v, cpt:w, varios	c,l,r,v,w	down,right
